-0.5179 -0.2343 0.0000 -1.0000
0.5087 -0.5954 0.0000 -1.0000
0.4735 -0.1336 0.0000 -1.0000
0.5349 0.8578 0.0000 -1.0000
0.0660 -0.0107 1.0000 -1.0000
-0.7752 0.9879 1.0000 -1.0000
0.2840 0.1290 1.0000 -1.0000
0.2189 0.4799 1.0000 -1.0000
-0.4850 -0.3683 0.0000 -1.0000
-0.9925 -0.7121 0.0000 -1.0000
0.6194 -0.6802 0.0000 -1.0000
0.1029 -0.0964 1.0000 -1.0000
0.8777 0.1265 1.0000 -1.0000
0.2723 -0.0484 1.0000 -1.0000
-0.0615 0.5631 1.0000 -1.0000
-0.5486 -0.7584 0.0000 -1.0000
-0.6823 -0.2317 0.0000 -1.0000
0.9014 0.2428 1.0000 -1.0000
-0.4426 0.3437 1.0000 -1.0000
-0.1173 -0.2182 0.0000 -1.0000
0.7010 -0.7954 1.0000 -1.0000
-0.8137 -0.2190 0.0000 -1.0000
